encounter_time,male,female
2.3586261614471162,"sex: -1, alleles: 1.24","sex: 1, alleles: -0.24"
2.3586489410640885,"sex: -1, alleles: 0.67","sex: 1, alleles: 0.38"
2.3589281375234954,"sex: -1, alleles: -1.11","sex: 1, alleles: 1.11"
2.359053756475095,"sex: -1, alleles: 1.11","sex: 1, alleles: 0.68"
2.359234577563891,"sex: -1, alleles: -0.37","sex: 1, alleles: -0.11"
2.3592569741119425,"sex: -1, alleles: 0.82","sex: 1, alleles: -0.52"
2.3598793068405275,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.05"
2.360168486869874,"sex: -1, alleles: 0.0","sex: 1, alleles: 0.45"
2.360215440275203,"sex: -1, alleles: -0.39","sex: 1, alleles: -0.52"
2.3606644502354373,"sex: -1, alleles: -0.39","sex: 1, alleles: 0.07"
2.3611783639229613,"sex: -1, alleles: -0.89","sex: 1, alleles: 0.83"
2.3614084615707203,"sex: -1, alleles: -0.81","sex: 1, alleles: 0.44"
2.361477432477657,"sex: -1, alleles: 0.38","sex: 1, alleles: -1.03"
2.3615273196242264,"sex: -1, alleles: -0.25","sex: 1, alleles: -0.79"
2.3618332855140953,"sex: -1, alleles: -0.12","sex: 1, alleles: 1.0"
2.3619356983826387,"sex: -1, alleles: -0.69","sex: 1, alleles: 0.12"
2.362058857336448,"sex: -1, alleles: 0.18","sex: 1, alleles: 0.05"
2.3622321427976543,"sex: -1, alleles: -1.2","sex: 1, alleles: -0.01"
2.3622519205446233,"sex: -1, alleles: -0.12","sex: 1, alleles: 0.6"
2.362402775711682,"sex: -1, alleles: 0.16","sex: 1, alleles: 0.52"
2.362492147494967,"sex: -1, alleles: -0.21","sex: 1, alleles: 0.24"
2.3625733803743922,"sex: -1, alleles: -0.48","sex: 1, alleles: 1.68"
2.3634314425810734,"sex: -1, alleles: -0.07","sex: 1, alleles: 0.1"
2.3637833212709802,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.04"
2.3640435768197317,"sex: -1, alleles: 0.15","sex: 1, alleles: 0.79"
2.364730644231564,"sex: -1, alleles: -0.83","sex: 1, alleles: -0.62"
2.365283018623634,"sex: -1, alleles: 1.16","sex: 1, alleles: 0.17"
2.366280752859454,"sex: -1, alleles: -1.76","sex: 1, alleles: 0.46"
2.3667849516815203,"sex: -1, alleles: -0.1","sex: 1, alleles: -1.43"
2.367048970063731,"sex: -1, alleles: -0.43","sex: 1, alleles: 0.98"
2.367167560135318,"sex: -1, alleles: 0.29","sex: 1, alleles: 1.21"
2.367411505161063,"sex: -1, alleles: 0.46","sex: 1, alleles: 0.82"
2.3678091919002786,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.2"
2.3682894396107352,"sex: -1, alleles: 0.93","sex: 1, alleles: 0.03"
2.368825598120203,"sex: -1, alleles: 1.32","sex: 1, alleles: 0.35"
2.36887927367445,"sex: -1, alleles: 0.2","sex: 1, alleles: -1.03"
2.3698257515426,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.3"
2.3698823060921117,"sex: -1, alleles: 1.22","sex: 1, alleles: 0.59"
2.3703134515372044,"sex: -1, alleles: 0.31","sex: 1, alleles: 0.32"
2.3707252456634484,"sex: -1, alleles: 0.19","sex: 1, alleles: -0.78"
2.3709864207488054,"sex: -1, alleles: 0.56","sex: 1, alleles: 0.14"
2.3710719860139458,"sex: -1, alleles: 0.34","sex: 1, alleles: 0.26"
2.3711715322232663,"sex: -1, alleles: -0.03","sex: 1, alleles: -0.11"
2.3713515612063327,"sex: -1, alleles: -1.26","sex: 1, alleles: 1.17"
2.3716879142133376,"sex: -1, alleles: 1.01","sex: 1, alleles: -0.79"
2.37188155065458,"sex: -1, alleles: 1.04","sex: 1, alleles: 0.05"
2.372010479646246,"sex: -1, alleles: -0.87","sex: 1, alleles: 0.19"
2.3725305547896527,"sex: -1, alleles: -0.14","sex: 1, alleles: -0.5"
2.372596135782459,"sex: -1, alleles: 0.05","sex: 1, alleles: 0.33"
2.372716238581994,"sex: -1, alleles: 0.43","sex: 1, alleles: 1.41"
2.3728275645734014,"sex: -1, alleles: 1.01","sex: 1, alleles: -0.32"
2.3728332008075848,"sex: -1, alleles: 0.08","sex: 1, alleles: -0.38"
2.373090244565869,"sex: -1, alleles: -1.0","sex: 1, alleles: 0.13"
2.373217032701703,"sex: -1, alleles: -0.18","sex: 1, alleles: 1.07"
2.373355044734126,"sex: -1, alleles: 1.37","sex: 1, alleles: 1.2"
2.373603795616374,"sex: -1, alleles: -0.91","sex: 1, alleles: -1.43"
2.373626718409545,"sex: -1, alleles: 0.22","sex: 1, alleles: 0.88"
2.3736831697295737,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.75"
2.373991524205195,"sex: -1, alleles: 1.34","sex: 1, alleles: -0.29"
2.3743160737157414,"sex: -1, alleles: -1.36","sex: 1, alleles: -0.65"
2.374586366999799,"sex: -1, alleles: -0.03","sex: 1, alleles: 0.26"
2.374658322940186,"sex: -1, alleles: -0.04","sex: 1, alleles: -1.09"
2.375358705923311,"sex: -1, alleles: -1.03","sex: 1, alleles: 0.58"
2.376198173292904,"sex: -1, alleles: 0.09","sex: 1, alleles: 1.08"
2.376368236008114,"sex: -1, alleles: 0.55","sex: 1, alleles: 0.41"
2.376402957454087,"sex: -1, alleles: 0.3","sex: 1, alleles: -0.32"
2.3765894736110513,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.01"
2.3768465348801304,"sex: -1, alleles: 0.3","sex: 1, alleles: 0.94"
2.3768796728291104,"sex: -1, alleles: 0.09","sex: 1, alleles: 0.82"
2.377021689512282,"sex: -1, alleles: -0.33","sex: 1, alleles: -0.29"
2.3770423087295396,"sex: -1, alleles: -0.67","sex: 1, alleles: -0.18"
2.377192264660391,"sex: -1, alleles: -1.57","sex: 1, alleles: -0.75"
2.3780220877335676,"sex: -1, alleles: 0.68","sex: 1, alleles: -0.6"
2.378086134384328,"sex: -1, alleles: 0.83","sex: 1, alleles: 0.36"
2.378358952912288,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.06"
2.3785032192172273,"sex: -1, alleles: -0.59","sex: 1, alleles: -0.55"
2.378701862368068,"sex: -1, alleles: -0.09","sex: 1, alleles: -0.38"
2.3798003183206484,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.06"
2.379865786724091,"sex: -1, alleles: -1.29","sex: 1, alleles: 0.14"
2.3798970344021306,"sex: -1, alleles: -0.78","sex: 1, alleles: 0.33"
2.3799434512685194,"sex: -1, alleles: 1.01","sex: 1, alleles: 0.26"
2.3803828291039393,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.36"
2.3804420387102154,"sex: -1, alleles: 0.12","sex: 1, alleles: 0.28"
2.3804591650415636,"sex: -1, alleles: -0.11","sex: 1, alleles: 0.27"
2.381665067174527,"sex: -1, alleles: 0.53","sex: 1, alleles: 0.4"
2.381688746971053,"sex: -1, alleles: 0.02","sex: 1, alleles: 0.32"
2.3818167587653134,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.32"
2.3822274124499594,"sex: -1, alleles: 0.18","sex: 1, alleles: 0.25"
2.3823571057672277,"sex: -1, alleles: -0.49","sex: 1, alleles: -0.43"
2.383033439393724,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.44"
2.3830889864484783,"sex: -1, alleles: 1.11","sex: 1, alleles: -0.89"
2.3836024745568736,"sex: -1, alleles: -0.23","sex: 1, alleles: 0.1"
2.384375059261975,"sex: -1, alleles: -0.48","sex: 1, alleles: 0.06"
2.3844590039349502,"sex: -1, alleles: -0.24","sex: 1, alleles: -0.48"
2.3845574309992155,"sex: -1, alleles: 0.9","sex: 1, alleles: 0.49"
2.3850417680540894,"sex: -1, alleles: 0.64","sex: 1, alleles: -0.82"
2.3862192662040838,"sex: -1, alleles: 1.54","sex: 1, alleles: -0.6"
2.386273442702827,"sex: -1, alleles: 0.12","sex: 1, alleles: -0.16"
2.386346453991126,"sex: -1, alleles: -0.92","sex: 1, alleles: 1.0"
2.3865237717609564,"sex: -1, alleles: -0.85","sex: 1, alleles: -0.21"
2.386625919857796,"sex: -1, alleles: 0.64","sex: 1, alleles: 0.46"
2.3867297666454417,"sex: -1, alleles: -0.7","sex: 1, alleles: -0.6"
2.3869184048446717,"sex: -1, alleles: 1.24","sex: 1, alleles: 0.24"
2.3878436729402055,"sex: -1, alleles: 1.42","sex: 1, alleles: 1.0"
2.388131474826556,"sex: -1, alleles: -0.3","sex: 1, alleles: -0.01"
2.388245663693988,"sex: -1, alleles: -0.09","sex: 1, alleles: 0.4"
2.3887771888180027,"sex: -1, alleles: 1.22","sex: 1, alleles: -0.84"
2.389847913763716,"sex: -1, alleles: 0.82","sex: 1, alleles: -0.39"
2.390260549477324,"sex: -1, alleles: -1.27","sex: 1, alleles: -0.45"
2.3907483841349553,"sex: -1, alleles: -0.82","sex: 1, alleles: 0.13"
2.3913187743624125,"sex: -1, alleles: 0.45","sex: 1, alleles: 0.41"
2.391871007813223,"sex: -1, alleles: -1.01","sex: 1, alleles: -0.31"
2.3922319407884514,"sex: -1, alleles: 0.36","sex: 1, alleles: -0.07"
2.392930026124094,"sex: -1, alleles: 0.94","sex: 1, alleles: 0.1"
2.3930922388302784,"sex: -1, alleles: -1.25","sex: 1, alleles: 0.38"
2.3937664084677257,"sex: -1, alleles: 0.78","sex: 1, alleles: 0.46"
2.3938470981189255,"sex: -1, alleles: 0.58","sex: 1, alleles: 1.11"
2.3938895968610066,"sex: -1, alleles: -0.25","sex: 1, alleles: 1.05"
2.3939028370307947,"sex: -1, alleles: 0.35","sex: 1, alleles: 0.16"
2.3939322448545597,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.83"
2.39407309887901,"sex: -1, alleles: 1.72","sex: 1, alleles: -0.24"
2.394122163478621,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.27"
2.3943020566306403,"sex: -1, alleles: -0.12","sex: 1, alleles: 0.18"
2.3943690467298904,"sex: -1, alleles: -0.62","sex: 1, alleles: 1.07"
2.3944795349335246,"sex: -1, alleles: -0.53","sex: 1, alleles: 1.03"
2.3961129467343434,"sex: -1, alleles: 0.9","sex: 1, alleles: -0.13"
2.3968303930812187,"sex: -1, alleles: 0.19","sex: 1, alleles: -0.02"
2.396860165433278,"sex: -1, alleles: -0.92","sex: 1, alleles: 0.88"
2.397432136423296,"sex: -1, alleles: 0.17","sex: 1, alleles: 0.33"
2.397708167539251,"sex: -1, alleles: 0.66","sex: 1, alleles: 1.21"
2.398368363603852,"sex: -1, alleles: -0.06","sex: 1, alleles: -0.18"
2.398460086839218,"sex: -1, alleles: 1.54","sex: 1, alleles: -0.25"
2.3987371668547963,"sex: -1, alleles: 0.21","sex: 1, alleles: -1.0"
2.3988039066220868,"sex: -1, alleles: -1.29","sex: 1, alleles: 0.94"
2.3988195956398615,"sex: -1, alleles: 0.55","sex: 1, alleles: 0.75"
2.3992013758159008,"sex: -1, alleles: 0.92","sex: 1, alleles: 0.32"
2.399379233539383,"sex: -1, alleles: 0.1","sex: 1, alleles: -0.37"
2.4000184956683195,"sex: -1, alleles: -0.94","sex: 1, alleles: -0.01"
2.400406101652336,"sex: -1, alleles: -0.2","sex: 1, alleles: 0.56"
2.4010844620384924,"sex: -1, alleles: -1.41","sex: 1, alleles: 0.06"
2.40122160298392,"sex: -1, alleles: -0.67","sex: 1, alleles: 0.38"
2.4014071314727197,"sex: -1, alleles: -1.29","sex: 1, alleles: 0.6"
2.4017574780258375,"sex: -1, alleles: 1.16","sex: 1, alleles: 0.07"
2.4018332219241625,"sex: -1, alleles: 0.32","sex: 1, alleles: -0.6"
2.402634051908681,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.13"
2.402784310068146,"sex: -1, alleles: 0.3","sex: 1, alleles: 0.33"
2.4028405790991747,"sex: -1, alleles: -0.35","sex: 1, alleles: 0.43"
2.4029342059107637,"sex: -1, alleles: 0.01","sex: 1, alleles: -0.41"
2.4030276609819046,"sex: -1, alleles: 0.32","sex: 1, alleles: -0.82"
2.403267127203841,"sex: -1, alleles: 0.01","sex: 1, alleles: 0.54"
2.403915370336917,"sex: -1, alleles: 0.3","sex: 1, alleles: 0.42"
2.404333414521074,"sex: -1, alleles: -0.27","sex: 1, alleles: -0.15"
2.4047894004730046,"sex: -1, alleles: -1.0","sex: 1, alleles: -0.22"
2.4051744859643476,"sex: -1, alleles: 1.29","sex: 1, alleles: 0.1"
2.4054073334461084,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.24"
2.4056831226190925,"sex: -1, alleles: 0.71","sex: 1, alleles: 0.33"
2.405769337442601,"sex: -1, alleles: 0.3","sex: 1, alleles: 1.05"
2.40711569609244,"sex: -1, alleles: 0.08","sex: 1, alleles: 0.41"
2.4077366338669277,"sex: -1, alleles: 0.95","sex: 1, alleles: 1.24"
2.4077388698491524,"sex: -1, alleles: -1.25","sex: 1, alleles: 0.63"
2.4081094810124726,"sex: -1, alleles: 0.31","sex: 1, alleles: -0.01"
2.4083306899726167,"sex: -1, alleles: 0.78","sex: 1, alleles: 0.04"
2.408634502838079,"sex: -1, alleles: -0.37","sex: 1, alleles: 0.82"
2.4086440138358673,"sex: -1, alleles: -0.96","sex: 1, alleles: -0.42"
2.4087230991431765,"sex: -1, alleles: 0.24","sex: 1, alleles: -0.5"
2.4093814560833686,"sex: -1, alleles: -0.06","sex: 1, alleles: 1.35"
2.4095959013510133,"sex: -1, alleles: -0.98","sex: 1, alleles: -0.18"
2.4099851738736633,"sex: -1, alleles: 0.71","sex: 1, alleles: 1.51"
2.410487340175779,"sex: -1, alleles: 0.25","sex: 1, alleles: -0.7"
2.410752704577487,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.92"
2.4114269265409005,"sex: -1, alleles: 0.52","sex: 1, alleles: 0.25"
2.4114371073753915,"sex: -1, alleles: 0.76","sex: 1, alleles: -1.32"
2.411649914003303,"sex: -1, alleles: -0.4","sex: 1, alleles: 0.64"
2.4117807727624307,"sex: -1, alleles: 1.23","sex: 1, alleles: 1.05"
2.4120763519090653,"sex: -1, alleles: 0.19","sex: 1, alleles: -0.24"
2.412263675234053,"sex: -1, alleles: 0.83","sex: 1, alleles: -0.81"
2.4123177331479773,"sex: -1, alleles: 0.24","sex: 1, alleles: 0.48"
2.4125534498350505,"sex: -1, alleles: -0.14","sex: 1, alleles: -1.32"
2.4125683438935157,"sex: -1, alleles: -0.92","sex: 1, alleles: 0.49"
2.412595600046159,"sex: -1, alleles: 0.34","sex: 1, alleles: 0.63"
2.412998230202732,"sex: -1, alleles: 0.46","sex: 1, alleles: -0.65"
2.4131341678043503,"sex: -1, alleles: -0.16","sex: 1, alleles: -0.64"
2.413229549521035,"sex: -1, alleles: 0.11","sex: 1, alleles: 0.42"
2.4133385462235686,"sex: -1, alleles: 0.43","sex: 1, alleles: -0.6"
2.414070536153801,"sex: -1, alleles: -0.08","sex: 1, alleles: -0.18"
2.4142233587063058,"sex: -1, alleles: -0.06","sex: 1, alleles: -0.89"
2.4142286583379384,"sex: -1, alleles: -0.33","sex: 1, alleles: -1.32"
2.415575444841524,"sex: -1, alleles: 0.15","sex: 1, alleles: -0.18"
2.4159766984088744,"sex: -1, alleles: 1.53","sex: 1, alleles: -0.09"
2.4169920007331323,"sex: -1, alleles: 0.31","sex: 1, alleles: 0.57"
2.417500110797824,"sex: -1, alleles: 0.36","sex: 1, alleles: 0.72"
2.4175084126777735,"sex: -1, alleles: 0.18","sex: 1, alleles: 0.82"
2.4177808653098936,"sex: -1, alleles: -1.17","sex: 1, alleles: 0.31"
2.4181132382388304,"sex: -1, alleles: 1.85","sex: 1, alleles: 0.17"
2.4183087418607205,"sex: -1, alleles: 1.26","sex: 1, alleles: 1.19"
2.4187017337718024,"sex: -1, alleles: -0.53","sex: 1, alleles: 0.2"
2.4188507556999026,"sex: -1, alleles: -0.79","sex: 1, alleles: 0.6"
2.4193352108307913,"sex: -1, alleles: 0.43","sex: 1, alleles: -0.69"
2.4195453896438703,"sex: -1, alleles: 0.18","sex: 1, alleles: -0.09"
2.4203662678292077,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.01"
2.4208929524410405,"sex: -1, alleles: -0.04","sex: 1, alleles: -0.19"
2.420902428130873,"sex: -1, alleles: 0.68","sex: 1, alleles: 0.11"
2.4209382997792823,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.06"
2.4219148875460883,"sex: -1, alleles: 1.56","sex: 1, alleles: -1.03"
2.421933467934073,"sex: -1, alleles: 0.7","sex: 1, alleles: -1.09"
2.4219794670727604,"sex: -1, alleles: -0.77","sex: 1, alleles: -0.77"
2.4222973315327216,"sex: -1, alleles: -0.77","sex: 1, alleles: 0.75"
2.4223176848773935,"sex: -1, alleles: -0.81","sex: 1, alleles: -0.45"
2.4239304883352024,"sex: -1, alleles: 1.11","sex: 1, alleles: -0.67"
2.424173281805719,"sex: -1, alleles: -0.11","sex: 1, alleles: 0.31"
2.424821361619441,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.09"
2.4253631277869765,"sex: -1, alleles: -1.06","sex: 1, alleles: -0.82"
2.4256239137499183,"sex: -1, alleles: 0.42","sex: 1, alleles: 0.55"
2.4260896701139094,"sex: -1, alleles: -0.14","sex: 1, alleles: 0.67"
2.42619237832689,"sex: -1, alleles: 0.64","sex: 1, alleles: -1.21"
2.4262804354030187,"sex: -1, alleles: -0.35","sex: 1, alleles: 0.97"
2.4266113493556354,"sex: -1, alleles: 0.09","sex: 1, alleles: -0.58"
2.4266596871983013,"sex: -1, alleles: 1.0","sex: 1, alleles: 0.65"
2.426677435628723,"sex: -1, alleles: 0.23","sex: 1, alleles: 1.24"
2.4266935713172044,"sex: -1, alleles: -1.73","sex: 1, alleles: -0.53"
2.4269873363500425,"sex: -1, alleles: -0.65","sex: 1, alleles: -0.4"
2.4272415154178533,"sex: -1, alleles: -0.37","sex: 1, alleles: 0.46"
2.4275107490822694,"sex: -1, alleles: 0.75","sex: 1, alleles: -0.72"
2.427519580104178,"sex: -1, alleles: -0.04","sex: 1, alleles: -1.23"
2.427711219430523,"sex: -1, alleles: -0.42","sex: 1, alleles: 1.23"
2.4278200989836174,"sex: -1, alleles: 0.11","sex: 1, alleles: -0.5"
2.428055916282836,"sex: -1, alleles: 0.0","sex: 1, alleles: 1.08"
2.4290123537394543,"sex: -1, alleles: -0.96","sex: 1, alleles: 0.49"
2.4290694360529885,"sex: -1, alleles: 0.12","sex: 1, alleles: 0.31"
2.429520348946707,"sex: -1, alleles: -0.44","sex: 1, alleles: 0.58"
2.430010508064749,"sex: -1, alleles: -0.04","sex: 1, alleles: -0.75"
2.4304623347117777,"sex: -1, alleles: 0.89","sex: 1, alleles: -0.68"
2.4305113316820073,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.96"
2.4308635939659338,"sex: -1, alleles: 0.49","sex: 1, alleles: -0.11"
2.431207602360778,"sex: -1, alleles: 0.81","sex: 1, alleles: 0.01"
2.4314779182843322,"sex: -1, alleles: 0.95","sex: 1, alleles: 0.13"
2.4315343386334765,"sex: -1, alleles: -0.13","sex: 1, alleles: -1.03"
2.4317793509574956,"sex: -1, alleles: 1.15","sex: 1, alleles: -0.45"
2.431942329748878,"sex: -1, alleles: -0.15","sex: 1, alleles: 0.94"
2.4320595831955854,"sex: -1, alleles: -0.79","sex: 1, alleles: -0.17"
2.43289419491764,"sex: -1, alleles: -0.44","sex: 1, alleles: 0.55"
2.4339705328494903,"sex: -1, alleles: -0.04","sex: 1, alleles: 0.92"
2.4344901227283624,"sex: -1, alleles: 0.84","sex: 1, alleles: -0.48"
2.4350820118326655,"sex: -1, alleles: 0.45","sex: 1, alleles: 1.41"
2.4351403660757978,"sex: -1, alleles: -0.55","sex: 1, alleles: -0.75"
2.4358093598297397,"sex: -1, alleles: 0.05","sex: 1, alleles: -0.07"
2.4359439300849894,"sex: -1, alleles: 0.16","sex: 1, alleles: 0.05"
2.4359820987374996,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.41"
2.43623206717944,"sex: -1, alleles: 0.7","sex: 1, alleles: -0.05"
2.4366816479937374,"sex: -1, alleles: 0.17","sex: 1, alleles: 1.35"
2.4380050026569675,"sex: -1, alleles: 0.05","sex: 1, alleles: -1.1"
2.438477534063383,"sex: -1, alleles: -0.53","sex: 1, alleles: -0.66"
2.439231150851172,"sex: -1, alleles: -0.32","sex: 1, alleles: -0.01"
2.439545686568059,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.05"
2.4395837487958145,"sex: -1, alleles: 0.63","sex: 1, alleles: -0.38"
2.4396611026233908,"sex: -1, alleles: 0.71","sex: 1, alleles: 0.3"
2.439907570619239,"sex: -1, alleles: 0.71","sex: 1, alleles: 0.59"
2.4401016593885565,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.71"
2.4409994421726866,"sex: -1, alleles: -0.44","sex: 1, alleles: -0.29"
2.4411115323680885,"sex: -1, alleles: 1.87","sex: 1, alleles: 1.24"
2.4412871400700134,"sex: -1, alleles: 0.64","sex: 1, alleles: -0.89"
2.441290040673263,"sex: -1, alleles: 0.08","sex: 1, alleles: -0.44"
2.44140690387224,"sex: -1, alleles: 0.77","sex: 1, alleles: 0.42"
2.4415827274229027,"sex: -1, alleles: -0.69","sex: 1, alleles: 0.75"
2.4419940549903574,"sex: -1, alleles: -0.21","sex: 1, alleles: -0.07"
2.442019564526816,"sex: -1, alleles: 0.49","sex: 1, alleles: -0.11"
2.4424371122958144,"sex: -1, alleles: 0.42","sex: 1, alleles: 0.66"
2.443079076549471,"sex: -1, alleles: 0.64","sex: 1, alleles: 1.58"
2.4431419750220176,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.45"
2.4432946976541214,"sex: -1, alleles: -0.77","sex: 1, alleles: -0.09"
2.4438121818070075,"sex: -1, alleles: -1.76","sex: 1, alleles: -0.32"
2.4447200121254475,"sex: -1, alleles: 0.55","sex: 1, alleles: 0.96"
2.446104027022243,"sex: -1, alleles: 0.3","sex: 1, alleles: -0.02"
2.4462266506078287,"sex: -1, alleles: 0.45","sex: 1, alleles: -1.01"
2.4462815466998498,"sex: -1, alleles: -0.35","sex: 1, alleles: -0.19"
2.446405493365357,"sex: -1, alleles: 0.77","sex: 1, alleles: 0.46"
2.4464757437894664,"sex: -1, alleles: -1.07","sex: 1, alleles: -0.01"
2.4465240761138047,"sex: -1, alleles: -0.24","sex: 1, alleles: 1.2"
2.44685588302237,"sex: -1, alleles: 0.09","sex: 1, alleles: 0.9"
2.448817930988591,"sex: -1, alleles: 0.47","sex: 1, alleles: 0.88"
2.4490690929422914,"sex: -1, alleles: 0.22","sex: 1, alleles: 0.33"
2.4490928181532787,"sex: -1, alleles: -1.29","sex: 1, alleles: 0.61"
2.4492348515014895,"sex: -1, alleles: -0.19","sex: 1, alleles: -0.16"
2.4497209393403336,"sex: -1, alleles: 0.56","sex: 1, alleles: 0.48"
2.449826178784562,"sex: -1, alleles: -0.25","sex: 1, alleles: -0.16"
2.4499797744289546,"sex: -1, alleles: -0.92","sex: 1, alleles: -0.62"
2.450330115033434,"sex: -1, alleles: 0.53","sex: 1, alleles: 1.58"
2.4504323588677788,"sex: -1, alleles: -0.66","sex: 1, alleles: -1.09"
2.4506391346250886,"sex: -1, alleles: -0.48","sex: 1, alleles: -0.32"
2.452160227454746,"sex: -1, alleles: 0.5","sex: 1, alleles: -0.42"
2.453416873909876,"sex: -1, alleles: 0.0","sex: 1, alleles: -0.78"
2.454091828871353,"sex: -1, alleles: 1.03","sex: 1, alleles: 0.64"
2.4542350105105344,"sex: -1, alleles: -0.08","sex: 1, alleles: 0.8"
2.454581017107169,"sex: -1, alleles: -0.32","sex: 1, alleles: 0.02"
2.4546169472589967,"sex: -1, alleles: 0.92","sex: 1, alleles: 0.26"
2.4547826231074734,"sex: -1, alleles: 0.45","sex: 1, alleles: 0.33"
2.4550840867165773,"sex: -1, alleles: -0.64","sex: 1, alleles: -0.73"
2.455106441488468,"sex: -1, alleles: 0.71","sex: 1, alleles: -0.07"
2.4551166915622744,"sex: -1, alleles: -0.77","sex: 1, alleles: 0.83"
2.4552490646036245,"sex: -1, alleles: -0.43","sex: 1, alleles: -1.34"
2.4559278741760897,"sex: -1, alleles: 0.85","sex: 1, alleles: 0.01"
2.4560656611029557,"sex: -1, alleles: -0.82","sex: 1, alleles: -0.26"
2.456191943639307,"sex: -1, alleles: -1.05","sex: 1, alleles: -0.16"
2.456524230863598,"sex: -1, alleles: 0.7","sex: 1, alleles: 0.6"
2.456614615923395,"sex: -1, alleles: 0.95","sex: 1, alleles: -1.1"
2.456625225484785,"sex: -1, alleles: 0.27","sex: 1, alleles: 0.42"
2.457228507133488,"sex: -1, alleles: 0.9","sex: 1, alleles: 0.25"
2.4574386987853956,"sex: -1, alleles: -1.25","sex: 1, alleles: -0.24"
2.458626245430032,"sex: -1, alleles: 0.38","sex: 1, alleles: -0.27"
2.4589866793895836,"sex: -1, alleles: 1.01","sex: 1, alleles: 0.96"
2.459166279480794,"sex: -1, alleles: -0.37","sex: 1, alleles: 0.13"
2.4603305455793247,"sex: -1, alleles: -0.39","sex: 1, alleles: 0.92"
2.4603805010245816,"sex: -1, alleles: 0.04","sex: 1, alleles: -0.67"
2.4606031981250833,"sex: -1, alleles: 0.96","sex: 1, alleles: 0.94"
2.4612122163080983,"sex: -1, alleles: 0.27","sex: 1, alleles: -1.41"
2.461673166319932,"sex: -1, alleles: -0.83","sex: 1, alleles: 0.32"
